URL,Tag,Text
https://docs.dmexpro.com/item.html,li,Item Rev No: The item revision number indicates the version or revision of the product. This can help you keep track of updates or changes made to the product over time.This is a mandatory field.
https://docs.dmexpro.com/item.html,li,"Category: In this field, you can select a category that best classifies the product. The dropdown menu provides predefined options to choose from. Choose the category that accurately represents the type of product you're working with.This is a mandatory field."
https://docs.dmexpro.com/item.html,li,"Minimum Stock Level :The minimum stock level is the lowest quantity of the product that should be available in your inventory. This helps you avoid stockouts and ensure that you always have a certain amount of the product on hand. This is a mandatory field.Safety Stock : Safety stock refers to an extra quantity of the product that you keep in your inventory as a buffer. This is a mandatory field.Unit: In this field, you can select the appropriate measurement unit for the product. The dropdown provides predefined options to choose from, helping standardise how the product quantity is represented. This is a mandatory field.Daily Requirement Qty : This field indicates the average quantity of the product needed on a daily basis. It helps with planning and replenishing stock to meet regular consumption.Note (Display in PO PDF) : The note field is where you can add any additional information or comments related to the product. The content entered here will be displayed on the purchase order (PO) PDF for reference or communication purposes.1.1.1. SUB TABSAfter clicking the ""Submit"" button, a number of sub-tabs will appear, including:SupplierXProduct: This sub-tab is where you can establish and manage the relationship between a supplier and a specific product.HS Code: Here, you can enter the details of the Commodity Code.TAX : Here, you can enter the details of the tax information related to the product.Please fill out the necessary information in these sub-tabs to complete the Item profile.1.1.1.1 Supplier X ProductStep 1:Adding a Supplier X ProducFill out the following fields in Supplier X Product:Supplier: The ""Supplier"" field is used to specify the supplier of the product. Enter the name or identifier of the supplier providing the product.. This is a mandatory field.Product Brand : Enter the brand name associated with the product. This helps identify the specific brand or manufacturer of the product.Price: The âpriceâ field, input the cost or price of the product offered by the supplier. It's the amount you need to pay to purchase the product. This is a mandatory field.MBQ (Minimum Batch Quantity): The MBQ is the minimum quantity of the product that you need to order from the supplier in a single batch. This ensures you meet supplier requirements for ordering.Lead Time in Days : Enter the number of days it takes for the supplier to deliver the product after you place an order.Is Preferred Supplier (Y or N Only): Choose either 'Y' or 'N' to indicate whether this supplier is preferred. If the supplier is preferred, it means they are a preferred choice for sourcing this product.
        If Yes ('Y'): Move to the ""Preferred Supplier Percent"" field.
        If No ('N'): Move to the next field.Preferred Supplier Percent : Specify the preferred supplier percentage. This could be a numerical value indicating the proportion of your orders you wish to source from the preferred supplier.Effective Date: Indicate the date when the specified price becomes active, initiating the applicable period. This is a mandatory field.Expiry Date: Choose the date when the specified price loses its validity, concluding the applicable period.Important Note: Prior to submitting Places, ensure that all mandatory (*) fields have been filled.Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.For editing the subtabs, youâll find the view/edit button in the list of the data displayed.Click the view/edit button in the subtab and the data is viewed in edit mode.You can make edits to your entry and then proceed to submit it.1.1.1.2  HS CodeStep 1:Adding a HS CodeCountry Code: This field is used to input the specific code that uniquely identifies a country. It helps classify and differentiate between different countries involved in trade or business activities. This is a mandatory field.Commodity Code: In this field, you enter the code that represents a particular commodity or product. This code helps categorize and classify goods for various purposes such as taxation, trade, and regulatory compliance.This is a mandatory field.Commodity Effective Date: This field involves selecting or inputting a date that marks the start of a particular commodity's validity or applicability. It signifies the date from which the associated commodity code becomes active.This is a mandatory field.Commodity Expiry Date: Similarly, this field involves selecting or inputting a date that indicates the end of a specific commodity's validity. It designates the date beyond which the commodity code is no longer valid or applicable.Important Note: Prior to submitting Buyer, ensure that all mandatory (*) fields have been filled.Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.For editing the subtabs, youâll find the view/edit button in the list of the data displayed.Click the view/edit button in the subtab and the data is viewed in edit mode.You can make edits to your entry and then proceed to submit it.1.1.1.3 TaxStep 1:Adding a TaxOnce you have submitted the Buyer sub tab you can move on to the next tab Delivery Terms. Here, provide the following for Delivery Terms tab:CGST:These abbreviations stand for Central Goods and Services Tax (CGST).They are applicable for intra-state transactions within India.SGST: These abbreviations stand for State Goods and Services Tax (SGST) They are applicable for intra-state transactions within India.IGST: Stands for Integrated Goods and Services Tax. It's a tax levied on the supply of goods and services that involves movement across state lines within India.Important Note: Prior to submitting Buyer, ensure that all mandatory (*) fields have been filled.Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.For editing the subtabs, youâll find the view/edit button in the list of the data displayed.Click the view/edit button in the subtab and the data is viewed in edit mode.You can make edits to your entry and then proceed to submit it.1.2  Search ItemSearch a Item - Step-by-StepStep 1:Start SearchingOn the Item Search page, you can search in different ways:By Item Name: Type the item name.By Category: Select theType item  category from the dropdown.For All: If you don't have a specific item name or category, just click ""Search"" to see all Item..Step 2:See the ResultsAfter clicking ""Search,"" you'll see results:If you search by item name or category, you'll find the matching item.1.3 Edit ItemEdit a Item - Step-by-StepStep 1:Find Item EditStep 2:Start EditingOn the Item Search, you can edit Item.Click Search: Press ""Search"" to find the Item you want to edit.Step 3:Edit DetailsAfter searching, you'll see the Item you want to edit.Click ""View/Edit"" next to that Item Name to reach the Edit Item page.Step 4:Update InfoOn the Edit Item page, you'll see existing details.You can make edits to your entry and then proceed to submit it.Step 5:Save ChangesAfter editing, review your changes.When you're ready, click ""Submit"" to save the updates.That's it! You've learned how to ADD, SEARCH, EDIT a plant using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/item.html,li,Safety Stock : Safety stock refers to an extra quantity of the product that you keep in your inventory as a buffer. This is a mandatory field.
https://docs.dmexpro.com/item.html,li,"Unit: In this field, you can select the appropriate measurement unit for the product. The dropdown provides predefined options to choose from, helping standardise how the product quantity is represented. This is a mandatory field."
https://docs.dmexpro.com/item.html,li,Daily Requirement Qty : This field indicates the average quantity of the product needed on a daily basis. It helps with planning and replenishing stock to meet regular consumption.
https://docs.dmexpro.com/item.html,li,Note (Display in PO PDF) : The note field is where you can add any additional information or comments related to the product. The content entered here will be displayed on the purchase order (PO) PDF for reference or communication purposes.
https://docs.dmexpro.com/item.html,h4,1.1.1. SUB TABS
https://docs.dmexpro.com/item.html,p,"After clicking the ""Submit"" button, a number of sub-tabs will appear, including:"
https://docs.dmexpro.com/item.html,li,SupplierXProduct: This sub-tab is where you can establish and manage the relationship between a supplier and a specific product.
https://docs.dmexpro.com/item.html,li,"HS Code: Here, you can enter the details of the Commodity Code."
https://docs.dmexpro.com/item.html,li,"TAX : Here, you can enter the details of the tax information related to the product."
https://docs.dmexpro.com/item.html,li,Please fill out the necessary information in these sub-tabs to complete the Item profile.
https://docs.dmexpro.com/item.html,h4,1.1.1.1 Supplier X Product
https://docs.dmexpro.com/item.html,p,Step 1:Adding a Supplier X Produc
https://docs.dmexpro.com/item.html,p,Fill out the following fields in Supplier X Product:
https://docs.dmexpro.com/item.html,li,"Supplier: The ""Supplier"" field is used to specify the supplier of the product. Enter the name or identifier of the supplier providing the product.. This is a mandatory field."
https://docs.dmexpro.com/item.html,li,Product Brand : Enter the brand name associated with the product. This helps identify the specific brand or manufacturer of the product.
https://docs.dmexpro.com/item.html,li,"Price: The âpriceâ field, input the cost or price of the product offered by the supplier. It's the amount you need to pay to purchase the product. This is a mandatory field."
https://docs.dmexpro.com/item.html,li,MBQ (Minimum Batch Quantity): The MBQ is the minimum quantity of the product that you need to order from the supplier in a single batch. This ensures you meet supplier requirements for ordering.
https://docs.dmexpro.com/item.html,li,Lead Time in Days : Enter the number of days it takes for the supplier to deliver the product after you place an order.
https://docs.dmexpro.com/item.html,li,"Is Preferred Supplier (Y or N Only): Choose either 'Y' or 'N' to indicate whether this supplier is preferred. If the supplier is preferred, it means they are a preferred choice for sourcing this product.
        If Yes ('Y'): Move to the ""Preferred Supplier Percent"" field.
        If No ('N'): Move to the next field."
https://docs.dmexpro.com/item.html,li,Preferred Supplier Percent : Specify the preferred supplier percentage. This could be a numerical value indicating the proportion of your orders you wish to source from the preferred supplier.
https://docs.dmexpro.com/item.html,li,"Effective Date: Indicate the date when the specified price becomes active, initiating the applicable period. This is a mandatory field."
https://docs.dmexpro.com/item.html,li,"Expiry Date: Choose the date when the specified price loses its validity, concluding the applicable period."
https://docs.dmexpro.com/item.html,li,"Important Note: Prior to submitting Places, ensure that all mandatory (*) fields have been filled."
https://docs.dmexpro.com/item.html,li,Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.
https://docs.dmexpro.com/item.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/item.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/item.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/item.html,h4,1.1.1.2  HS Code
https://docs.dmexpro.com/item.html,p,Step 1:Adding a HS Code
https://docs.dmexpro.com/item.html,li,Country Code: This field is used to input the specific code that uniquely identifies a country. It helps classify and differentiate between different countries involved in trade or business activities. This is a mandatory field.
https://docs.dmexpro.com/item.html,li,"Commodity Code: In this field, you enter the code that represents a particular commodity or product. This code helps categorize and classify goods for various purposes such as taxation, trade, and regulatory compliance.This is a mandatory field."
https://docs.dmexpro.com/item.html,li,Commodity Effective Date: This field involves selecting or inputting a date that marks the start of a particular commodity's validity or applicability. It signifies the date from which the associated commodity code becomes active.This is a mandatory field.
https://docs.dmexpro.com/item.html,li,"Commodity Expiry Date: Similarly, this field involves selecting or inputting a date that indicates the end of a specific commodity's validity. It designates the date beyond which the commodity code is no longer valid or applicable."
https://docs.dmexpro.com/item.html,li,"Important Note: Prior to submitting Buyer, ensure that all mandatory (*) fields have been filled."
https://docs.dmexpro.com/item.html,li,Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.
https://docs.dmexpro.com/item.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/item.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/item.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/item.html,h4,1.1.1.3 Tax
https://docs.dmexpro.com/item.html,p,Step 1:Adding a Tax
https://docs.dmexpro.com/item.html,p,"Once you have submitted the Buyer sub tab you can move on to the next tab Delivery Terms. Here, provide the following for Delivery Terms tab:"
https://docs.dmexpro.com/item.html,li,CGST:These abbreviations stand for Central Goods and Services Tax (CGST).They are applicable for intra-state transactions within India.
https://docs.dmexpro.com/item.html,li,SGST: These abbreviations stand for State Goods and Services Tax (SGST) They are applicable for intra-state transactions within India.
https://docs.dmexpro.com/item.html,li,IGST: Stands for Integrated Goods and Services Tax. It's a tax levied on the supply of goods and services that involves movement across state lines within India.
https://docs.dmexpro.com/item.html,li,"Important Note: Prior to submitting Buyer, ensure that all mandatory (*) fields have been filled."
https://docs.dmexpro.com/item.html,li,Click the âSubmitâ button the entry will be processed and added to the system. The newly added details will then be displayed in the list for reference.
https://docs.dmexpro.com/item.html,li,"For editing the subtabs, youâll find the view/edit button in the list of the data displayed."
https://docs.dmexpro.com/item.html,li,Click the view/edit button in the subtab and the data is viewed in edit mode.
https://docs.dmexpro.com/item.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/item.html,h4,1.2  Search Item
https://docs.dmexpro.com/item.html,h3,Search a Item - Step-by-Step
https://docs.dmexpro.com/item.html,p,Step 1:Start Searching
https://docs.dmexpro.com/item.html,p,"On the Item Search page, you can search in different ways:"
https://docs.dmexpro.com/item.html,li,By Item Name: Type the item name.
https://docs.dmexpro.com/item.html,li,By Category: Select theType item  category from the dropdown.
https://docs.dmexpro.com/item.html,li,"For All: If you don't have a specific item name or category, just click ""Search"" to see all Item.."
https://docs.dmexpro.com/item.html,p,Step 2:See the Results
https://docs.dmexpro.com/item.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/item.html,li,"If you search by item name or category, you'll find the matching item."
https://docs.dmexpro.com/item.html,h4,1.3 Edit Item
https://docs.dmexpro.com/item.html,h3,Edit a Item - Step-by-Step
https://docs.dmexpro.com/item.html,p,Step 1:Find Item Edit
https://docs.dmexpro.com/item.html,p,Step 2:Start Editing
https://docs.dmexpro.com/item.html,p,"On the Item Search, you can edit Item."
https://docs.dmexpro.com/item.html,li,"Click Search: Press ""Search"" to find the Item you want to edit."
https://docs.dmexpro.com/item.html,p,Step 3:Edit Details
https://docs.dmexpro.com/item.html,p,"After searching, you'll see the Item you want to edit."
https://docs.dmexpro.com/item.html,li,"Click ""View/Edit"" next to that Item Name to reach the Edit Item page."
https://docs.dmexpro.com/item.html,p,Step 4:Update Info
https://docs.dmexpro.com/item.html,li,"On the Edit Item page, you'll see existing details."
https://docs.dmexpro.com/item.html,li,You can make edits to your entry and then proceed to submit it.
https://docs.dmexpro.com/item.html,p,Step 5:Save Changes
https://docs.dmexpro.com/item.html,li,"After editing, review your changes."
https://docs.dmexpro.com/item.html,li,"When you're ready, click ""Submit"" to save the updates."
https://docs.dmexpro.com/item.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a plant using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/agingReport.html,h2,AGING REPORT
https://docs.dmexpro.com/agingReport.html,h3,Before You Begin
https://docs.dmexpro.com/agingReport.html,li,"To get started, ensure you have your username and password ready"
https://docs.dmexpro.com/agingReport.html,li,"Once logged in, you will land on the welcome screen"
https://docs.dmexpro.com/agingReport.html,p,"Note: This screen is specifically designed to help users search aging report records, 
        enhancing users ability to find accurate results efficiently"
https://docs.dmexpro.com/agingReport.html,h3,1.1 SEARCH FOR AGING REPORTS:
https://docs.dmexpro.com/agingReport.html,h4,Step 1: ACCESS THE AGING REPORT SECTION
https://docs.dmexpro.com/agingReport.html,li,"1. Navigate to the main menu and click on ""Accounts"""
https://docs.dmexpro.com/agingReport.html,li,"2. Go to ""Reports"" and select ""Aging Report"""
https://docs.dmexpro.com/agingReport.html,h4,Step 2: UNDERSTANDING THE SEARCH FIELDS
https://docs.dmexpro.com/agingReport.html,p,The Aging Report Search Screen allows users to generate detailed reports by applying filters across various parameters. Below is a description of each field:
https://docs.dmexpro.com/agingReport.html,li,Invoice From Date:Specifies the starting date to filter invoices
https://docs.dmexpro.com/agingReport.html,li,Invoice To Date:Specifies the ending date to filter invoices
https://docs.dmexpro.com/agingReport.html,li,Due From Date:Defines the starting date for filtering invoices based on their due dates
https://docs.dmexpro.com/agingReport.html,li,Due To Date:Defines the ending date for filtering invoices based on their due dates
https://docs.dmexpro.com/agingReport.html,li,Supplier:(Multiselect dropdown) Allows selecting suppliers. Filters the report to show invoices associated only with the selected supplier(s)
https://docs.dmexpro.com/agingReport.html,li,Days Range:(Single select dropdown) Categorizes records into predefined periods. Helps identify invoices based on how long they have been overdue
https://docs.dmexpro.com/agingReport.html,p,"By using these filters effectively, users can efficiently find and manage aging report records, helping streamline the process of reviewing and auditing aging reports"
https://docs.dmexpro.com/agingReport.html,h4,STEP 3:  UNDERSTANDING FIELD VALIDATIONS
https://docs.dmexpro.com/agingReport.html,p,"Once all necessary inputs are provided, click on Search to generate the report"
https://docs.dmexpro.com/agingReport.html,li,Only one date range can be provided at a time: either Invoice From Date and Invoice To Date (or) Due From Date and Due To Date
https://docs.dmexpro.com/agingReport.html,li,"Within each date range, both the From Date and To Date must be provided together. Providing only one of them is not accepted"
https://docs.dmexpro.com/agingReport.html,li,"It is not allowed to provide all four fields (Invoice From Date,Invoice To Date, Due From Date, Due To Date) at the same time"
https://docs.dmexpro.com/agingReport.html,li,Only one date range pair (either Invoice or Due dates) is valid at a time
https://docs.dmexpro.com/agingReport.html,p,"Note: By default, Invoice From Date is set to the first day of the current month, and Invoice To Date is set to the current date"
https://docs.dmexpro.com/agingReport.html,p,Due From Date and Due To Date are left blank and can be filled in by the user if required
https://docs.dmexpro.com/agingReport.html,h4,STEP 4: START SEARCHING
https://docs.dmexpro.com/agingReport.html,p,"Once all necessary inputs are provided, click on ""Search"" to generate the report"
https://docs.dmexpro.com/agingReport.html,li,"Clicking on Search will fetch the records based on the selected filters, enabling users to quickly narrow down data according to their needs"
https://docs.dmexpro.com/agingReport.html,li,"Clear Functionality:Selecting Clear will reset all the applied filters to their default values, ensuring a clean slate for a new search"
https://docs.dmexpro.com/agingReport.html,p,"By leveraging these features, users can effortlessly tailor the reports to their specific needs, enhancing overall compatibility and usability."
https://docs.dmexpro.com/agingReport.html,h4,Step 5: UNDERSTANDING SEARCH RESULTS TABLE
https://docs.dmexpro.com/agingReport.html,p,The Aging Report Search Results Table displays detailed records based on the applied filters. Below is an explanation of each column and its relevance:
https://docs.dmexpro.com/agingReport.html,li,GRN Invoice Date:The date Goods Receipt Note (GRN) invoice was generated.
https://docs.dmexpro.com/agingReport.html,li,GRN Invoice Number:A unique identifier for each GRN invoice.
https://docs.dmexpro.com/agingReport.html,li,Supplier:The name of the supplier associated with the GRN invoice.
https://docs.dmexpro.com/agingReport.html,li,Pending Amount:The total balance amount that is yet to be paid for the invoice.
https://docs.dmexpro.com/agingReport.html,li,Aging Categories:The pending amounts categorized by days ranges.For example:< 30 days: Pending amount for invoices due within 30 days.30 to 60 days: Pending amount for invoices due between 30 and 60 days.60 to 120 days: Pending amount for invoices due between 60 and 120 days.120 to 240 days: Pending amount for invoices due between 120 and 240 days.> 240 days: Pending amount for invoices overdue by more than 240 days.
https://docs.dmexpro.com/agingReport.html,li,For example:
https://docs.dmexpro.com/agingReport.html,li,< 30 days: Pending amount for invoices due within 30 days.
https://docs.dmexpro.com/agingReport.html,li,30 to 60 days: Pending amount for invoices due between 30 and 60 days.
https://docs.dmexpro.com/agingReport.html,li,60 to 120 days: Pending amount for invoices due between 60 and 120 days.
https://docs.dmexpro.com/agingReport.html,li,120 to 240 days: Pending amount for invoices due between 120 and 240 days.
https://docs.dmexpro.com/agingReport.html,li,> 240 days: Pending amount for invoices overdue by more than 240 days.
https://docs.dmexpro.com/agingReport.html,li,Due Date:The date by which payment for the invoice is due.
https://docs.dmexpro.com/agingReport.html,li,Grand Total:The cumulative totals at the bottom of the table:Total Pending Amount:The overall outstanding amount for all invoices.Aging Category Totals:The total pending amounts split across each aging category.
https://docs.dmexpro.com/agingReport.html,li,Total Pending Amount:The overall outstanding amount for all invoices.
https://docs.dmexpro.com/agingReport.html,li,Aging Category Totals:The total pending amounts split across each aging category.
https://docs.dmexpro.com/agingReport.html,p,"This structure allows for a detailed view of supplier invoices, pending amounts, and their distribution based on payment due dates."
https://docs.dmexpro.com/agingReport.html,h4,Step 6: ADDITIONAL FEATURES OF THE TABLE
https://docs.dmexpro.com/agingReport.html,li,"Sorting:Each column header allows sorting in both ascending and descending order, making it easier to organize and analyze data."
https://docs.dmexpro.com/agingReport.html,li,"Pagination:The table displays the total number of records along with navigation options such as ""Previous,"" ""Next,"" and specific page numbers."
https://docs.dmexpro.com/agingReport.html,li,"Entries Per Page:A dropdown at the bottom of the table allows users to select the number of entries to display per page (e.g., 10, 25, 50, 100)."
https://docs.dmexpro.com/agingReport.html,li,Excel Export:Allows users to export the current data into an Excel file. This feature enables users to further analyze or share the report outside of the application.
https://docs.dmexpro.com/agingReport.html,li,"Print:Enables users to print the displayed data directly from the table. It generates the report, ensuring that users can have hard copies for other purposes."
https://docs.dmexpro.com/agingReport.html,p,"By providing these structured results with flexible navigation, sorting options, and additional features like Excel Export and Print, the table enhances user compatibility and ensures efficient analysis."
https://docs.dmexpro.com/agingReport.html,p,That's It !!Youâve successfully learned how to Search Aging reports based on multiple filters using the DMeX app
https://docs.dmexpro.com/agingReport.html,p,"For further assistance, please contact the Support Team"
https://docs.dmexpro.com/partBarcode.html,h2,Part Barcode
https://docs.dmexpro.com/partBarcode.html,h3,Before You Begin
https://docs.dmexpro.com/partBarcode.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/partBarcode.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/partBarcode.html,h4,Prerequisite:
https://docs.dmexpro.com/partBarcode.html,li,"Certainly, before creating an Part Barcode , it's a good practice to ensure that all the relevant details have been entered or updated."
https://docs.dmexpro.com/partBarcode.html,li,"Updating/Adding screens like customer, Sales Order,  part before adding a Part Barcode is neccessary for maintaining accurate Part Barcode."
https://docs.dmexpro.com/partBarcode.html,li,Customer Master:Keeping customer information current helps in selecting the right customer for the part barcode.
https://docs.dmexpro.com/partBarcode.html,li,"Part Master:Ensuring that the master data for the part  is current helps in selecting the right components for the Part Barcode, preventing errors caused by outdated information."
https://docs.dmexpro.com/partBarcode.html,li,Sales Order:Ensuring that the sales order and the corresponding line items are been updated.
https://docs.dmexpro.com/partBarcode.html,li,"By Updating these master screens and sales orders before creating an invoice, you ensure that the invoice process is efficient, accurate, and free from errors."
https://docs.dmexpro.com/partBarcode.html,h4,1.1 Add Part Barcode
https://docs.dmexpro.com/partBarcode.html,h3,Add a Part Barcode - Step-by-Step
https://docs.dmexpro.com/partBarcode.html,p,Step 1:Reach the Part Barcode
https://docs.dmexpro.com/partBarcode.html,li,"From the main Side menu, click on ""Packing,"" then go to ""Operations,"" and finally choose ""Part Barcode"" This will open the Part Barcode Search page."
https://docs.dmexpro.com/partBarcode.html,p,Step 2:Adding a Part Barcode
https://docs.dmexpro.com/partBarcode.html,li,"On the top right of the Part Barcode Search page, you'll see an ""Add Part Barcode"" button. Click this button."
https://docs.dmexpro.com/partBarcode.html,p,Step 3:Fill in details
https://docs.dmexpro.com/partBarcode.html,p,"Upon clicking the âAdd Part Barcode button, the Add Part Barcode will open. Complete the following information:"
https://docs.dmexpro.com/partBarcode.html,li,Customer: [Dropdown] (Mandatory) Choose the customer from the dropdown list. The customer added in the customer screen will be shown as an option.
https://docs.dmexpro.com/partBarcode.html,li,Select PO -Rev No: [Dropdown] (Mandatory) Select the Po from the dropdown list.The sales Order number-revision added for the selected customer will be displayed as an option.
https://docs.dmexpro.com/partBarcode.html,li,Select PO Line item: [Dropdown] (Mandatory) Select the PO Line item from the dropdown .The line item of the added sales order with its item number-part number-part revision list will be displayed as an option.
https://docs.dmexpro.com/partBarcode.html,li,Select Invoice: [Dropdown] Select the invoice.The invoices list will be displayed in the dropdown options.
https://docs.dmexpro.com/partBarcode.html,li,"Manufacture Date: [Dropdown] (Mandatory)The current date shall be automatically designated as the manufacture date. However, should the need arise for alteration, such adjustments can be made in accordance with specific request."
https://docs.dmexpro.com/partBarcode.html,li,Number Of Labels: [Number Field]Enter the count of labels to be generated.
https://docs.dmexpro.com/partBarcode.html,li,Serial Number:This field is auto generated using a serial number range that combines the prefix value specified in the part master with the next available serial number for that particular part.
https://docs.dmexpro.com/partBarcode.html,li,Click the âSubmitâ button.
https://docs.dmexpro.com/partBarcode.html,p,Submission Of Part Barcode
https://docs.dmexpro.com/partBarcode.html,li,"Upon submission of a Part Barcode, the entry will be added."
https://docs.dmexpro.com/partBarcode.html,li,"If you change your mind and don't want to add a Part Barcode, click ""Cancel"" it takes you back to the Part Barcode Search page."
https://docs.dmexpro.com/partBarcode.html,li,"To Start Over:Click the ""Clear"" button if you wish to erase all information and begin anew. Please note that once this button is clicked, the entered information will not be saved."
https://docs.dmexpro.com/partBarcode.html,h4,1.2  Search Part Barcode
https://docs.dmexpro.com/partBarcode.html,h3,Search a Part Barcode - Step-by-Step
https://docs.dmexpro.com/partBarcode.html,p,Step 1:Start Searching
https://docs.dmexpro.com/partBarcode.html,p,"On the Part Barcode Search page, you can search in different ways:"
https://docs.dmexpro.com/partBarcode.html,li,Serial Number: Enter the Serial number for which you want to search for.
https://docs.dmexpro.com/partBarcode.html,li,From Date: Select the date range from when you want to search for.
https://docs.dmexpro.com/partBarcode.html,li,To Date: Select the date range until when you want to search for.
https://docs.dmexpro.com/partBarcode.html,li,"For All: If you don't have a specific item name or category, just click ""Search"" to see all Item.."
https://docs.dmexpro.com/partBarcode.html,p,Step 2:See the Results
https://docs.dmexpro.com/partBarcode.html,p,"After clicking ""Search,"" you'll see results:"
https://docs.dmexpro.com/partBarcode.html,li,"If you searched by Serial Number and Dates you'll find the matching result with Generate, Serial Number, Order, Date [Refer 2.2.6.3]"
https://docs.dmexpro.com/partBarcode.html,li,Click the âExport As Excelâ button to download the list of the searched barcode in an excel format.
https://docs.dmexpro.com/partBarcode.html,p,"That's it! You've learned how to ADD, SEARCH, EDIT a plant using the DMeX app. If you need help, contact the support team."
https://docs.dmexpro.com/organisationDetails.html,h2,ORGANISATION DETAILS
https://docs.dmexpro.com/organisationDetails.html,h3,Before You Begin
https://docs.dmexpro.com/organisationDetails.html,li,"To get started, make sure you have your username and password ready."
https://docs.dmexpro.com/organisationDetails.html,li,"Once you log in, you will land on the welcome screen."
https://docs.dmexpro.com/organisationDetails.html,h4,1.1 ADD ORGANISATION DETAILS:
https://docs.dmexpro.com/organisationDetails.html,p,"Important Note:Only the admin is authorized to add organisation details. Once an admin has added organization details, you will not be able to add them again. You will only have the option to edit the information within the sub-tabs."
https://docs.dmexpro.com/organisationDetails.html,h3,Step 1: Reach the ORGANISATION DETAILS:
https://docs.dmexpro.com/organisationDetails.html,li,"From the main side menu, click on ""HR & ADMINISTRATION"", then go to ""Masters"", and finally choose ""Organisation Details"". This will open the Organisation Details Search page."
https://docs.dmexpro.com/organisationDetails.html,h3,Step 2: Adding a Organisation Details:
https://docs.dmexpro.com/organisationDetails.html,li,"Located at the top-right corner of the Organisation Details Search page, there is an âAdd Organisation Detailsâ button. Simply click on this button to proceed."
https://docs.dmexpro.com/organisationDetails.html,h3,Step 3: Fill in Details:
https://docs.dmexpro.com/organisationDetails.html,li,"Upon clicking the 'Add Organisation Details button', the Add Organisation Details will open. Complete the following information:"
https://docs.dmexpro.com/organisationDetails.html,p,"Note:The information provided in the Organization screen must adhere to the highest standards of accuracy and legality. This data is utilized in critical processes, and it is essential that it is complete, up-to-date, and in full compliance with all relevant legal requirements and regulations."
https://docs.dmexpro.com/organisationDetails.html,h4,BASIC DETAILS:
https://docs.dmexpro.com/organisationDetails.html,li,Organisation Name [Text Field] (Mandatory):Enter the full legal name of the organization.
https://docs.dmexpro.com/organisationDetails.html,li,Pan Number [Text Field](Mandatory):Enter the Permanent Account Number (PAN) of the organization.
https://docs.dmexpro.com/organisationDetails.html,li,GST Number [Text Field](Mandatory):Enter the Goods and Services Tax (GST) Number of the organization
https://docs.dmexpro.com/organisationDetails.html,li,IE Code [Text Field](Mandatory):Enter the Importer Exporter (IE) Code of the organization.
https://docs.dmexpro.com/organisationDetails.html,li,Organisation Short Name [Text Field](Mandatory):Enter a short and recognizable name for the organization.
https://docs.dmexpro.com/organisationDetails.html,li,Email [Text Field](Mandatory):Enter the official email address of the organization.
https://docs.dmexpro.com/organisationDetails.html,li,GST District Code[Number Field](Mandatory):Enter the district code related to the organization's GST registration.
https://docs.dmexpro.com/organisationDetails.html,li,GST State Code[Number Field](Mandatory):Enter the state code associated with the organization's GST registration.
https://docs.dmexpro.com/organisationDetails.html,li,Financial Year Starts[Dropdown](Mandatory):Select the month from which the organization's financial year begins.
https://docs.dmexpro.com/organisationDetails.html,li,Base Currency[Dropdown](Mandatory):Select the base currency used for financial transactions within the organization.
https://docs.dmexpro.com/organisationDetails.html,li,Phone Number [Number Field](Mandatory):Enter the official phone number of the organization.
https://docs.dmexpro.com/organisationDetails.html,h4,PREFIX DETAILS:
https://docs.dmexpro.com/organisationDetails.html,p,Note:Please be aware that the prefixes specified here are utilized to establish the pattern for automatically generated values on the corresponding screen. These prefixes play a crucial role in maintaining consistency and structure within the generated data.
https://docs.dmexpro.com/organisationDetails.html,li,Vendor Prefix [Text Field] (Mandatory):Enter the prefix to be used for the vendor.
https://docs.dmexpro.com/organisationDetails.html,li,Supplier PO Prefix [Text Field] (Mandatory):Enter the prefix to be used for the supplier po.
https://docs.dmexpro.com/organisationDetails.html,li,Outward DC Prefix [Text Field] (Mandatory):Enter the prefix to be used for the OutwardDc.
